EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
9437,35,No,Travel_Rarely,Consultants,1,Female,4,Married,4014,1,Yes,25,4,64.0,10,2,1,10,6,0,7
9042,49,No,Travel_Rarely,Consultants,2,Female,2,Married,7403,4,No,11,3,40.0,29,3,2,26,9,1,7
2680,48,No,Travel_Rarely,Consultants,4,Male,3,Married,2259,4,No,17,3,40.0,13,2,2,0,0,0,0
1200,31,No,Non-Travel,Sales,2,Female,3,Married,6932,1,No,13,3,40.0,9,2,2,9,8,0,0
5658,36,No,Travel_Rarely,Consultants,4,Male,4,Single,4678,2,No,18,3,40.0,8,6,3,6,2,0,1
8690,38,No,Travel_Rarely,Consultants,3,Female,1,Married,13582,1,No,13,3,40.0,15,3,3,15,12,5,11
8843,32,No,Non-Travel,Consultants,3,Female,2,Married,2332,6,No,20,4,40.0,5,3,3,3,0,0,2
8216,25,Yes,Travel_Rarely,Sales,2,Male,2,Married,2413,1,Yes,18,3,50.0,1,2,3,1,0,0,0
6582,40,No,Travel_Rarely,Sales,4,Male,2,Divorced,9705,2,No,12,3,40.0,11,2,2,1,0,0,0
4020,26,No,Travel_Frequently,Sales,3,Male,1,Single,4294,1,No,12,3,40.0,7,2,3,7,7,0,7
1841,41,No,Travel_Rarely,Consultants,3,Male,1,Single,4721,2,Yes,13,3,47.0,20,3,3,18,13,2,17
5136,36,No,Travel_Rarely,Consultants,4,Male,3,Single,2519,4,No,21,4,40.0,16,6,3,11,8,3,9
8827,19,Yes,Travel_Rarely,Sales,3,Male,2,Single,2121,1,Yes,13,3,49.0,1,3,4,1,0,0,0
2869,20,Yes,Travel_Rarely,Consultants,3,Male,1,Single,2973,1,No,19,3,40.0,1,2,3,1,0,0,0
2070,31,No,Travel_Rarely,Consultants,3,Female,4,Married,5855,0,Yes,11,3,64.0,10,2,1,9,7,8,5
7565,40,No,Travel_Frequently,Consultants,4,Male,2,Divorced,3617,8,Yes,14,3,47.0,3,2,3,1,1,0,0
9056,32,No,Travel_Rarely,Consultants,4,Female,1,Married,6725,1,No,12,3,40.0,8,2,4,8,7,6,3
2213,36,Yes,Travel_Rarely,Sales,1,Male,4,Married,10325,1,Yes,11,3,50.0,16,6,3,16,7,3,7
1878,33,No,Travel_Rarely,Consultants,3,Female,4,Single,6949,0,No,14,3,40.0,6,3,3,5,0,1,4
3485,37,Yes,Travel_Rarely,Sales,4,Male,3,Married,10609,5,No,11,3,40.0,17,2,1,14,1,11,7
3444,45,No,Non-Travel,Consultants,2,Male,2,Married,4447,1,No,12,3,40.0,9,5,2,9,7,0,8
9578,29,No,Travel_Frequently,Sales,3,Female,4,Married,2157,1,No,15,3,40.0,3,5,3,3,1,0,2
2395,35,No,Travel_Rarely,Sales,3,Female,3,Married,4601,1,No,16,3,40.0,5,3,3,5,2,1,0
5066,52,No,Travel_Rarely,Consultants,2,Male,4,Married,17099,2,No,15,3,40.0,26,2,2,9,8,7,8
2940,58,Yes,Travel_Rarely,Consultants,3,Male,3,Single,2479,4,No,24,4,40.0,7,4,3,1,0,0,0
7818,53,No,Travel_Rarely,Sales,2,Male,3,Divorced,14852,6,No,13,3,40.0,22,3,4,17,13,15,2
4697,30,No,Travel_Rarely,Sales,2,Male,3,Divorced,7264,5,No,11,3,40.0,10,2,4,8,4,7,7
9491,38,No,Non-Travel,Sales,3,Female,4,Single,5666,1,Yes,13,3,48.0,6,1,3,5,3,1,3
8381,35,No,Travel_Rarely,Sales,4,Male,4,Divorced,7823,6,No,13,3,40.0,12,2,3,10,9,0,8
8253,39,No,Travel_Rarely,Sales,5,Male,3,Single,7880,0,No,18,3,40.0,9,3,3,8,7,0,7
5871,40,Yes,Non-Travel,Sales,3,Female,2,Single,13194,4,Yes,16,3,53.0,22,2,2,1,0,0,0
8025,47,No,Travel_Frequently,Consultants,4,Male,3,Divorced,5067,1,Yes,19,3,47.0,20,3,4,19,10,2,7
6003,36,No,Non-Travel,Sales,4,Male,4,Divorced,5079,4,No,13,3,40.0,12,3,3,7,7,0,7
1986,31,Yes,Non-Travel,Consultants,2,Male,1,Single,2321,0,Yes,22,4,51.0,4,0,3,3,2,1,2
2625,33,No,Non-Travel,Sales,3,Male,3,Single,17444,1,No,11,3,40.0,10,2,3,10,8,6,0
4404,29,Yes,Travel_Rarely,Consultants,3,Female,1,Single,2404,6,Yes,20,4,51.0,3,5,3,0,0,0,0
4457,33,No,Travel_Rarely,Consultants,1,Female,4,Single,3452,3,No,18,3,40.0,5,4,3,3,2,0,2
5335,45,No,Travel_Rarely,Consultants,4,Female,4,Divorced,2270,3,No,14,3,40.0,8,2,3,5,3,0,2
2330,50,No,Travel_Rarely,Consultants,2,Male,4,Divorced,17399,9,No,22,4,40.0,32,1,2,5,4,1,3
3573,33,No,Travel_Frequently,Consultants,4,Female,2,Married,5488,1,Yes,13,3,49.0,6,2,3,6,5,1,2
4929,41,No,Travel_Frequently,Consultants,3,Male,3,Divorced,19419,2,No,17,3,40.0,21,2,4,18,16,0,11
3847,27,No,Travel_Rarely,Consultants,4,Female,2,Married,2811,9,No,14,3,40.0,4,2,3,2,2,2,2
2229,45,No,Non-Travel,Consultants,2,Male,1,Married,3633,1,Yes,15,3,48.0,9,2,3,9,8,0,8
3564,47,No,Travel_Rarely,Sales,2,Female,4,Single,4163,1,Yes,17,3,49.0,9,0,3,9,0,0,7
1043,30,Yes,Travel_Rarely,Consultants,3,Female,3,Married,2132,4,Yes,11,3,50.0,7,2,3,5,2,0,1
7693,50,No,Travel_Rarely,Consultants,3,Male,3,Married,13973,3,Yes,18,3,50.0,22,2,3,12,11,1,5
9294,38,No,Travel_Frequently,Consultants,1,Male,3,Married,2684,0,No,17,3,40.0,3,0,2,2,1,0,2
8699,46,No,Travel_Rarely,Consultants,2,Male,3,Divorced,10845,6,No,13,3,40.0,13,3,3,8,7,0,7
5771,24,No,Travel_Rarely,Consultants,1,Female,3,Divorced,4377,1,No,15,3,40.0,5,6,3,4,2,3,2
1534,35,Yes,Travel_Rarely,Consultants,4,Male,2,Divorced,3743,1,Yes,24,4,71.0,5,2,1,4,2,0,2
4792,31,No,Travel_Frequently,Consultants,1,Female,1,Married,4148,1,No,12,3,40.0,4,1,3,4,3,0,3
5720,18,No,Non-Travel,Consultants,2,Male,4,Single,1051,1,No,15,3,40.0,0,2,3,0,0,0,0
5632,54,No,Travel_Rarely,Consultants,3,Female,3,Married,10739,8,No,11,3,40.0,22,2,3,10,7,0,8
8438,35,No,Travel_Rarely,Consultants,4,Female,3,Divorced,10388,1,Yes,11,3,54.0,16,3,2,16,10,10,1
2166,30,No,Travel_Rarely,Consultants,2,Female,1,Married,11416,0,Yes,12,3,52.0,9,4,2,8,7,1,7
4824,20,Yes,Travel_Rarely,Consultants,3,Female,1,Single,2600,1,Yes,15,3,52.0,1,2,3,1,0,0,0
5334,30,Yes,Travel_Frequently,Consultants,3,Female,2,Single,2422,0,No,17,3,40.0,4,3,3,3,2,1,2
4241,26,No,Travel_Rarely,Consultants,2,Male,4,Married,5472,1,No,12,3,40.0,8,2,3,8,7,1,3
9541,22,No,Travel_Rarely,Consultants,1,Male,1,Married,2451,1,No,15,3,40.0,4,3,2,4,3,1,1
2880,48,No,Travel_Rarely,Consultants,3,Male,3,Single,4240,2,No,13,3,40.0,19,0,3,2,2,2,2
4683,48,No,Travel_Rarely,Consultants,4,Male,3,Single,10999,7,No,14,3,40.0,27,3,3,15,11,4,8
3441,41,No,Travel_Rarely,Consultants,2,Female,3,Single,5003,6,No,14,3,40.0,8,6,3,2,2,2,1
5352,39,No,Travel_Rarely,Consultants,1,Female,4,Married,12742,1,No,16,3,40.0,21,3,3,21,6,11,8
3330,27,No,Travel_Rarely,Consultants,4,Female,4,Married,4227,0,No,18,3,40.0,4,2,3,3,2,2,2
9991,35,No,Travel_Rarely,Consultants,3,Male,4,Divorced,3917,1,No,20,4,40.0,3,4,2,3,2,1,2
1977,42,No,Travel_Rarely,Sales,2,Male,3,Married,18303,6,No,13,3,40.0,21,3,4,1,0,0,0
3718,50,No,Travel_Rarely,Consultants,3,Male,4,Married,2380,4,No,18,3,40.0,8,5,3,1,0,0,0
6039,59,No,Travel_Rarely,Consultants,3,Female,4,Single,13726,3,Yes,13,3,49.0,30,4,3,5,3,4,3
5728,37,Yes,Travel_Rarely,Consultants,2,Female,2,Married,4777,5,No,15,3,40.0,15,2,1,1,0,0,0
8195,55,No,Travel_Frequently,Consultants,4,Male,2,Married,6385,3,Yes,14,3,48.0,17,3,3,8,7,6,7
3037,41,No,Non-Travel,Consultants,1,Female,3,Divorced,19973,1,No,22,4,40.0,21,3,3,21,16,5,10
8679,38,No,Travel_Rarely,Sales,4,Male,4,Single,6861,8,Yes,12,3,47.0,19,1,3,1,0,0,0
5982,26,Yes,Non-Travel,Sales,2,Male,1,Single,4969,8,No,18,3,40.0,7,6,3,2,2,2,2
7594,52,Yes,Travel_Rarely,Sales,1,Female,4,Married,19845,1,No,15,3,40.0,33,3,3,32,14,6,9
5460,44,No,Travel_Rarely,Sales,3,Female,4,Married,13320,3,Yes,18,3,47.0,23,2,3,12,11,11,11
9199,50,No,Non-Travel,Sales,3,Female,3,Married,6347,0,No,12,3,40.0,19,3,3,18,7,0,13
9090,36,Yes,Travel_Rarely,Consultants,4,Female,1,Single,2743,1,No,16,3,40.0,18,1,3,17,13,15,14
8172,39,No,Travel_Frequently,Consultants,3,Female,1,Single,10880,1,Yes,13,3,49.0,21,2,3,21,6,2,8
2317,33,No,Non-Travel,Sales,1,Female,4,Single,2342,0,No,19,3,40.0,3,2,2,2,2,2,2
9661,45,No,Travel_Rarely,Sales,2,Female,4,Married,17650,3,No,13,3,40.0,26,4,4,9,3,1,1
8078,32,No,Non-Travel,Consultants,4,Female,3,Single,4025,9,No,12,3,40.0,10,2,3,8,7,7,7
9393,34,No,Travel_Rarely,Sales,4,Male,4,Divorced,9725,0,No,11,3,40.0,16,2,2,15,1,0,9
5102,59,No,Travel_Rarely,Sales,2,Male,4,Married,11904,3,Yes,14,3,66.0,14,1,1,6,4,0,4
1423,45,No,Travel_Rarely,Business Operations,4,Male,2,Single,2177,1,No,16,3,40.0,6,3,3,6,3,0,4
2496,53,No,Travel_Frequently,Sales,3,Female,2,Married,7525,2,No,12,3,40.0,30,2,3,15,7,6,12
9821,36,Yes,Travel_Rarely,Consultants,3,Male,3,Divorced,4834,7,No,14,3,40.0,9,3,2,1,0,0,0
1339,26,Yes,Travel_Frequently,Consultants,3,Male,1,Married,2042,6,Yes,14,3,52.0,6,2,3,3,2,1,2
5415,34,No,Travel_Rarely,Sales,4,Female,3,Married,2220,1,Yes,19,3,49.0,1,2,3,1,1,0,0
9444,28,No,Travel_Rarely,Sales,1,Male,2,Married,1052,1,No,22,4,40.0,1,5,3,1,0,0,0
3870,38,No,Travel_Frequently,Consultants,4,Male,3,Married,2821,3,No,16,3,40.0,8,2,3,2,2,2,2
8708,50,No,Travel_Rarely,Consultants,4,Male,3,Married,19237,2,Yes,11,3,54.0,29,2,2,8,1,7,7
8245,37,No,Travel_Rarely,Consultants,3,Female,2,Single,4107,3,No,15,3,40.0,8,3,2,4,3,0,1
9976,40,No,Travel_Rarely,Sales,3,Male,1,Married,8396,1,No,14,3,40.0,8,3,2,7,7,7,5
3973,26,No,Travel_Frequently,Consultants,1,Female,3,Divorced,2007,1,No,13,3,40.0,5,5,3,5,3,1,3
8141,46,No,Travel_Rarely,Consultants,4,Male,4,Divorced,19627,9,No,17,3,40.0,23,0,3,2,2,2,2
9306,54,No,Travel_Rarely,Sales,4,Female,3,Married,10686,6,No,11,3,40.0,13,4,3,9,4,7,0
2494,56,No,Travel_Frequently,Consultants,3,Female,3,Married,2942,2,No,19,3,40.0,18,4,3,5,4,0,3
8700,36,No,Travel_Rarely,Consultants,5,Female,4,Single,8858,0,No,11,3,40.0,15,2,2,14,8,7,8
6700,55,No,Non-Travel,Consultants,1,Male,1,Single,16756,7,No,15,3,40.0,31,3,4,9,7,6,2
7690,43,No,Travel_Rarely,Sales,3,Male,4,Divorced,10798,5,No,13,3,40.0,18,5,3,1,0,0,0
6460,20,Yes,Travel_Frequently,Sales,3,Female,4,Single,2323,1,Yes,14,3,50.0,2,3,3,2,2,0,2
6260,21,Yes,Travel_Rarely,Consultants,3,Female,1,Single,1416,1,No,13,3,40.0,1,6,2,1,0,1,0
2713,46,No,Travel_Rarely,Consultants,4,Female,1,Divorced,4615,8,Yes,23,4,47.0,19,2,3,16,13,1,7
3634,51,Yes,Travel_Rarely,Consultants,4,Male,3,Married,2461,9,Yes,12,3,49.0,18,2,4,10,0,2,7
6403,28,Yes,Non-Travel,Consultants,2,Male,1,Single,8722,1,No,12,3,40.0,10,2,2,10,7,1,9
7744,26,No,Travel_Rarely,Consultants,2,Male,1,Married,3955,1,No,16,3,40.0,6,2,3,5,3,1,3
9117,30,No,Travel_Rarely,Consultants,3,Male,1,Married,9957,0,No,15,3,40.0,7,1,2,6,2,0,2
5722,41,No,Travel_Rarely,Consultants,2,Female,3,Married,3376,1,No,13,3,40.0,10,3,3,10,6,0,8
7561,38,No,Travel_Rarely,Consultants,1,Female,3,Married,8823,0,No,18,3,40.0,20,4,2,19,9,1,9
1601,40,No,Travel_Rarely,Consultants,4,Male,4,Married,10322,4,No,20,4,40.0,14,6,3,11,10,11,1
8451,27,No,Non-Travel,Consultants,5,Male,3,Married,4621,1,No,19,3,40.0,3,4,3,3,2,1,2
2442,55,No,Travel_Frequently,Consultants,1,Male,2,Married,10976,3,No,18,3,40.0,23,4,3,3,2,1,2
6153,28,No,Travel_Rarely,Consultants,3,Female,3,Single,3660,3,No,13,3,40.0,10,4,4,8,7,1,7
5135,44,Yes,Travel_Rarely,Business Operations,2,Male,1,Married,10482,9,No,14,3,40.0,24,1,3,20,6,3,6
6296,33,No,Travel_Rarely,Consultants,3,Male,4,Divorced,7119,4,No,15,3,40.0,9,2,3,3,2,1,2
2899,35,Yes,Travel_Rarely,Sales,3,Male,1,Single,9582,0,Yes,22,4,52.0,9,2,3,8,7,4,7
7622,33,Yes,Travel_Frequently,Consultants,4,Female,3,Single,4508,1,No,22,4,40.0,14,4,3,13,7,3,8
1018,28,No,Travel_Rarely,Consultants,2,Male,3,Divorced,2207,1,No,16,3,40.0,4,5,2,4,2,2,2
8569,34,No,Travel_Frequently,Consultants,1,Male,4,Single,7756,0,No,17,3,40.0,7,1,2,6,2,0,4
7770,37,No,Travel_Rarely,Sales,4,Female,4,Divorced,6694,2,Yes,14,3,48.0,8,5,3,1,0,0,0
1888,25,Yes,Travel_Rarely,Consultants,1,Male,4,Married,3691,1,Yes,15,3,49.0,7,3,4,7,7,5,6
4073,26,Yes,Travel_Rarely,Consultants,3,Male,3,Divorced,2377,1,No,20,4,40.0,1,0,2,1,1,0,0
6927,33,Yes,Travel_Rarely,Consultants,3,Male,2,Single,2313,4,Yes,20,4,51.0,5,0,3,2,2,2,2
9167,42,No,Travel_Rarely,Consultants,2,Male,1,Married,17665,0,No,17,3,40.0,23,3,3,22,6,13,7
8242,28,Yes,Travel_Frequently,Consultants,3,Male,2,Divorced,2596,1,No,15,3,40.0,1,2,3,1,0,0,0
1845,50,Yes,Travel_Frequently,Sales,4,Male,3,Single,4728,3,Yes,14,3,51.0,5,4,3,0,0,0,0
9690,33,No,Travel_Frequently,Sales,3,Female,2,Married,4302,0,No,17,3,40.0,4,3,3,3,2,0,2
5375,34,No,Non-Travel,Consultants,4,Male,4,Married,2979,3,No,17,3,40.0,6,2,3,0,0,0,0
3146,48,No,Non-Travel,Consultants,4,Male,4,Single,16885,2,No,22,4,40.0,27,3,2,5,4,2,1
5719,45,No,Non-Travel,Sales,4,Female,3,Married,5593,1,No,13,3,40.0,15,2,3,15,10,4,12
8178,52,No,Travel_Rarely,Consultants,4,Male,2,Single,10445,7,No,19,3,40.0,18,4,3,8,6,4,0
8941,38,No,Travel_Rarely,Sales,4,Male,3,Divorced,8740,0,Yes,14,3,48.0,9,2,3,8,7,2,7
1994,29,No,Travel_Rarely,Consultants,4,Female,4,Divorced,2514,4,No,22,4,40.0,11,1,3,7,5,1,7
1236,28,No,Travel_Rarely,Consultants,3,Female,2,Divorced,7655,0,No,17,3,40.0,10,3,2,9,7,1,7
8972,46,No,Travel_Rarely,Sales,1,Male,3,Married,17465,3,No,12,3,40.0,23,3,3,12,9,4,9
6161,38,No,Travel_Rarely,Sales,2,Male,2,Single,7351,7,No,16,3,40.0,10,2,3,1,0,0,0
5987,43,No,Travel_Frequently,Consultants,3,Female,1,Married,10820,8,No,11,3,40.0,18,1,3,8,7,0,1
9546,39,Yes,Travel_Frequently,Consultants,3,Male,4,Divorced,12169,7,No,11,3,40.0,21,4,3,18,7,11,5
2960,40,No,Travel_Rarely,Consultants,3,Male,3,Single,19626,1,No,14,3,40.0,21,2,4,20,7,4,9
6814,21,No,Travel_Rarely,Consultants,1,Female,2,Single,2070,1,Yes,11,3,47.0,2,6,4,2,2,2,2
2297,39,No,Non-Travel,Consultants,3,Male,2,Single,6782,9,No,15,3,40.0,9,2,2,5,4,0,3
3545,36,No,Non-Travel,Consultants,4,Male,4,Single,7779,2,No,20,4,40.0,18,0,3,11,9,0,9
5512,31,No,Travel_Frequently,Sales,3,Male,4,Married,2791,0,No,12,3,40.0,3,4,3,2,2,2,2
1112,28,No,Travel_Rarely,Consultants,1,Male,2,Married,3201,0,No,17,3,40.0,6,2,1,5,3,0,4
5524,35,No,Travel_Frequently,Sales,2,Male,4,Divorced,4968,1,No,11,3,40.0,5,3,3,5,2,0,2
4342,49,No,Travel_Rarely,Sales,4,Male,2,Married,13120,6,No,17,3,40.0,22,3,3,9,8,2,3
1763,34,No,Travel_Frequently,Consultants,2,Male,3,Single,4033,2,No,11,3,40.0,5,3,2,3,2,0,2
2840,29,No,Travel_Frequently,Consultants,3,Female,2,Divorced,3291,0,No,14,3,40.0,8,2,2,7,5,1,1
9128,42,No,Travel_Rarely,Consultants,3,Male,4,Single,4272,4,No,19,3,40.0,16,3,3,1,0,0,0
7892,29,No,Travel_Rarely,Consultants,1,Male,4,Married,5056,1,Yes,15,3,54.0,10,2,2,10,7,1,2
9533,38,No,Travel_Rarely,Business Operations,3,Male,3,Married,2844,1,No,13,3,40.0,7,2,4,7,6,5,0
1929,28,No,Travel_Frequently,Consultants,3,Male,3,Divorced,2703,1,Yes,14,3,47.0,3,2,3,3,1,0,2
4780,18,Yes,Non-Travel,Consultants,1,Male,3,Single,1904,1,No,12,3,40.0,0,0,3,0,0,0,0
9436,33,Yes,Travel_Rarely,Sales,4,Female,1,Single,8224,0,Yes,17,3,52.0,6,3,3,5,2,0,3
1962,41,No,Travel_Rarely,Consultants,4,Male,4,Married,4766,3,Yes,11,3,47.0,6,4,3,1,0,0,0
6306,31,Yes,Travel_Frequently,Consultants,3,Male,3,Married,2610,1,No,12,3,40.0,2,5,2,2,2,2,2
7816,37,No,Travel_Rarely,Consultants,2,Female,4,Divorced,5731,7,No,13,3,40.0,9,2,3,6,2,1,3
2261,27,No,Travel_Rarely,Consultants,3,Male,3,Married,2539,1,No,13,3,40.0,4,0,3,4,2,2,2
9535,34,No,Travel_Rarely,Sales,1,Female,3,Married,5714,1,No,20,4,40.0,6,3,2,6,5,1,3
8640,35,No,Travel_Rarely,Business Operations,4,Male,3,Single,4323,1,No,17,3,40.0,6,2,1,5,4,1,4
6870,29,Yes,Travel_Rarely,Sales,1,Female,1,Married,7336,1,No,13,3,40.0,11,3,1,11,8,3,10
3390,40,No,Travel_Frequently,Consultants,4,Female,3,Single,13499,9,No,17,3,40.0,20,3,2,18,7,2,13
5168,42,Yes,Travel_Frequently,Sales,3,Male,1,Single,13758,0,Yes,12,3,54.0,22,2,2,21,9,13,14
6778,42,No,Travel_Rarely,Sales,4,Male,1,Single,5155,7,No,13,3,40.0,9,3,4,6,4,1,5
3239,35,No,Travel_Rarely,Consultants,4,Male,3,Married,2258,6,No,12,3,40.0,10,2,3,8,0,1,7
4403,24,No,Travel_Rarely,Consultants,3,Male,2,Single,3597,8,No,22,4,40.0,6,2,3,4,3,1,2
7838,28,Yes,Travel_Rarely,Consultants,1,Female,4,Married,2515,1,Yes,11,3,56.0,1,4,2,1,1,0,0
4952,26,No,Travel_Rarely,Consultants,4,Male,4,Married,4420,1,No,22,4,40.0,8,2,3,8,7,0,7
9030,30,No,Travel_Rarely,Sales,3,Male,3,Married,6578,1,No,18,3,40.0,10,3,3,10,3,1,4
4868,40,No,Travel_Frequently,Consultants,2,Female,4,Married,4422,3,Yes,13,3,64.0,16,3,1,1,1,0,0
2996,35,No,Travel_Rarely,Consultants,3,Male,2,Divorced,10274,2,No,18,3,40.0,15,2,4,7,7,6,4
4741,34,No,Travel_Frequently,Consultants,3,Male,1,Single,5343,0,No,20,4,40.0,14,3,3,13,9,4,9
5515,35,No,Travel_Frequently,Consultants,4,Male,4,Married,2376,1,No,13,3,40.0,2,2,4,2,2,2,2
2184,43,Yes,Travel_Rarely,Sales,3,Female,3,Single,5346,8,No,13,3,40.0,7,2,2,4,3,1,3
4142,32,No,Non-Travel,Sales,1,Female,1,Divorced,2827,1,No,12,3,40.0,1,3,3,1,0,0,0
2561,56,No,Travel_Rarely,Consultants,4,Female,1,Divorced,19943,4,No,13,3,40.0,28,2,3,5,2,4,2
8551,29,No,Travel_Rarely,Consultants,1,Female,4,Married,3131,1,No,13,3,40.0,10,5,3,10,8,0,8
5910,19,No,Travel_Rarely,Consultants,2,Male,1,Single,2552,1,No,25,4,40.0,1,4,3,1,1,0,0
5163,45,No,Travel_Rarely,Consultants,3,Female,3,Married,4477,4,Yes,19,3,51.0,7,2,2,3,2,0,2
7113,37,No,Travel_Rarely,Consultants,3,Female,4,Married,6474,1,No,13,3,40.0,14,2,2,14,8,3,11
8203,20,No,Travel_Rarely,Consultants,3,Male,3,Single,3033,1,No,12,3,40.0,2,2,2,2,2,1,2
2118,44,Yes,Travel_Rarely,Consultants,4,Male,3,Single,2936,1,Yes,11,3,52.0,6,4,3,6,4,0,2
9242,53,No,Travel_Rarely,Consultants,2,Female,3,Divorced,18606,3,No,18,3,40.0,26,6,3,7,7,4,7
1571,29,No,Travel_Rarely,Consultants,1,Female,4,Married,2168,0,Yes,18,3,54.0,6,2,2,5,4,1,3
3263,22,Yes,Travel_Frequently,Consultants,4,Male,4,Married,2853,0,Yes,11,3,50.0,1,5,3,0,0,0,0
7329,46,No,Travel_Rarely,Sales,3,Female,1,Married,17048,8,No,23,4,40.0,28,2,3,26,15,15,9
7471,44,No,Non-Travel,Consultants,3,Male,3,Single,2290,2,No,13,3,40.0,6,3,3,0,0,0,0
7999,33,No,Travel_Rarely,Business Operations,3,Male,3,Married,3600,1,No,13,3,40.0,5,2,3,5,4,1,4
4399,41,Yes,Non-Travel,Consultants,2,Male,1,Divorced,2107,6,No,17,3,40.0,5,2,1,1,0,0,0
3784,30,No,Travel_Rarely,Sales,4,Male,1,Divorced,4115,8,No,19,3,40.0,8,3,3,4,3,0,3
8653,40,No,Travel_Frequently,Sales,4,Male,2,Married,4327,5,No,12,3,40.0,5,2,3,0,0,0,0
7452,50,No,Travel_Frequently,Consultants,3,Female,1,Married,17856,2,No,22,4,40.0,32,3,3,2,2,2,2
5159,28,No,Travel_Rarely,Consultants,4,Male,1,Married,3196,1,No,12,3,40.0,6,2,3,6,5,3,3
3188,46,No,Travel_Rarely,Consultants,2,Male,2,Married,19081,5,No,11,3,40.0,25,2,3,4,2,0,3
7721,35,No,Travel_Rarely,Sales,4,Male,1,Married,8966,3,Yes,15,3,47.0,15,2,3,7,7,1,7
1021,24,Yes,Travel_Rarely,Consultants,2,Female,2,Married,2210,1,No,13,3,40.0,1,3,1,1,0,0,0
3317,33,No,Travel_Frequently,Sales,3,Female,3,Married,4539,1,No,12,3,40.0,10,3,2,10,7,0,1
9858,36,No,Travel_Rarely,Consultants,4,Male,3,Divorced,2741,1,No,14,3,40.0,7,4,3,7,7,1,7
3445,30,No,Travel_Rarely,Consultants,4,Male,3,Divorced,3491,1,No,13,3,40.0,10,4,2,10,7,8,9
7860,44,No,Travel_Rarely,Consultants,4,Male,4,Single,4541,1,No,25,4,40.0,20,3,3,20,11,13,17
9881,20,No,Travel_Rarely,Sales,3,Male,4,Single,2678,1,No,17,3,40.0,2,2,3,2,1,2,2
5750,46,No,Travel_Rarely,Consultants,4,Male,4,Divorced,7379,2,No,11,3,40.0,12,3,2,6,3,1,4
6406,42,No,Non-Travel,Business Operations,5,Male,1,Married,6272,7,No,16,3,40.0,10,3,4,4,3,0,3
9554,60,No,Travel_Rarely,Sales,4,Male,4,Divorced,5220,0,Yes,18,3,49.0,12,3,3,11,7,1,9
8088,32,No,Travel_Frequently,Consultants,3,Female,2,Married,2743,1,No,20,4,40.0,2,2,3,2,2,2,2
2217,32,No,Travel_Frequently,Consultants,2,Female,3,Single,4998,4,Yes,14,3,47.0,10,2,3,8,7,0,7
4658,36,No,Travel_Rarely,Consultants,3,Female,1,Divorced,10252,2,Yes,21,4,47.0,17,2,3,7,7,7,7
5412,33,No,Travel_Rarely,Consultants,3,Male,4,Married,2781,0,No,13,3,40.0,15,5,3,14,10,4,10
4967,40,No,Travel_Rarely,Sales,3,Female,2,Divorced,6852,7,No,12,3,40.0,7,2,4,5,1,1,3
3827,25,No,Travel_Rarely,Sales,4,Male,4,Single,4950,0,No,14,3,40.0,5,4,3,4,3,1,1
3723,30,No,Travel_Rarely,Consultants,3,Male,2,Married,3579,0,Yes,21,4,48.0,12,2,3,11,9,5,7
5521,42,No,Travel_Frequently,Consultants,5,Female,1,Married,13191,3,Yes,17,3,47.0,20,6,3,1,0,0,0
7249,35,No,Non-Travel,Sales,2,Female,4,Married,10377,4,Yes,11,3,53.0,16,6,2,13,2,4,12
9512,27,No,Travel_Rarely,Consultants,3,Male,1,Married,2235,1,Yes,14,3,54.0,9,3,2,9,7,6,8
4090,54,No,Travel_Frequently,Consultants,4,Female,3,Divorced,10502,7,No,17,3,40.0,33,2,1,5,4,1,4
4730,44,No,Travel_Rarely,Consultants,1,Female,4,Married,2011,1,No,13,3,40.0,10,5,3,10,5,7,7
8641,19,Yes,Non-Travel,Consultants,3,Female,2,Single,1859,1,Yes,25,4,51.0,1,2,4,1,1,0,0
3636,29,No,Travel_Rarely,Consultants,3,Female,4,Divorced,3760,1,No,15,3,40.0,3,5,3,3,2,1,2
9880,54,No,Travel_Rarely,Consultants,3,Male,4,Married,17779,3,No,14,3,40.0,36,2,3,10,9,0,9
9805,31,No,Travel_Rarely,Consultants,2,Male,1,Married,6833,1,Yes,12,3,52.0,6,2,2,6,5,0,1
9034,31,No,Travel_Rarely,Consultants,3,Female,1,Single,6812,1,No,19,3,40.0,10,2,3,10,9,1,8
6713,59,No,Travel_Rarely,Sales,3,Female,4,Single,5171,5,No,17,3,40.0,13,2,3,6,1,0,5
2956,43,No,Travel_Rarely,Consultants,3,Male,4,Married,19740,3,No,14,3,40.0,25,2,3,8,7,0,7
5684,49,No,Travel_Rarely,Consultants,2,Male,3,Married,18711,2,No,13,3,40.0,23,2,4,1,0,0,0
4137,36,No,Travel_Frequently,Consultants,3,Male,2,Married,3692,1,No,12,3,40.0,12,2,2,11,10,0,7
2913,48,No,Travel_Rarely,Consultants,2,Male,2,Single,2559,5,No,11,3,40.0,7,4,2,1,0,0,0
8012,27,No,Travel_Rarely,Consultants,2,Male,3,Divorced,2517,1,No,11,3,40.0,5,2,3,5,3,0,3
